PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"33932237","Dosimetric leaf gap and leaf trailing effect in a double-stacked multileaf collimator","Hernandez V, Saez J, Angerud A, Cayez R, Khamphan C, Nguyen D, Vieillevigne L, Feygelman V.","Med Phys. 2021 Jul;48(7):3413-3424. doi: 10.1002/mp.14914. Epub 2021 May 19.","Hernandez V","Med Phys","2021","2021/05/01","","","10.1002/mp.14914"
"33932026","Fully automated quantification method (FQM) of coronary calcium in an anthropomorphic phantom","van Praagh GD, van der Werf NR, Wang J, van Ommen F, Poelhekken K, Slart RHJA, Fleischmann D, Greuter MJW, Leiner T, Willemink MJ.","Med Phys. 2021 Jul;48(7):3730-3740. doi: 10.1002/mp.14912. Epub 2021 May 17.","van Praagh GD","Med Phys","2021","2021/05/01","PMC8360117","","10.1002/mp.14912"
"33931863","Technical Note: Volumetric coverage in breast tomosynthesis images - Phantom QC results from the TMIST study","Maki AK, Mainprize JG, Pisano ED, Mawdsley GE, Skarpathiotakis M, Yaffe MJ.","Med Phys. 2021 Jul;48(7):3623-3629. doi: 10.1002/mp.14911. Epub 2021 May 17.","Maki AK","Med Phys","2021","2021/05/01","PMC8513114","NIHMS1741879","10.1002/mp.14911"
"33930183","Estimation of patient skin dose in fluoroscopy: summary of a joint report by AAPM TG357 and EFOMP","Andersson J, Bednarek DR, Bolch W, Boltz T, Bosmans H, Gislason-Lee AJ, Granberg C, Hellstrom M, Kanal K, McDonagh E, Paden R, Pavlicek W, Khodadadegan Y, Torresin A, Trianni A, Zamora D.","Med Phys. 2021 Jul;48(7):e671-e696. doi: 10.1002/mp.14910. Epub 2021 May 20.","Andersson J","Med Phys","2021","2021/04/30","","","10.1002/mp.14910"
"33928653","Point/Counterpoint. Universal implementation of automated treatment planning software will be detrimental to future generations of trainees","Vergalasova I, Li T, Cai J.","Med Phys. 2021 Jul;48(7):3409-3412. doi: 10.1002/mp.14900. Epub 2021 May 16.","Vergalasova I","Med Phys","2021","2021/04/30","","","10.1002/mp.14900"
"33914917","A deep learning-based model for characterization of atherosclerotic plaque in coronary arteries using optical coherence tomography  images","Abdolmanafi A, Duong L, Ibrahim R, Dahdah N.","Med Phys. 2021 Jul;48(7):3511-3524. doi: 10.1002/mp.14909. Epub 2021 May 24.","Abdolmanafi A","Med Phys","2021","2021/04/29","","","10.1002/mp.14909"
"33914914","Library-driven approach for fast implementation of the voxel spread function to correct magnetic field inhomogeneity artifacts for gradient-echo sequences","Liu Y, Ye Q, Zeng F, Jiang X, Cai B, Lv W, Wen J.","Med Phys. 2021 Jul;48(7):3714-3720. doi: 10.1002/mp.14904. Epub 2021 May 16.","Liu Y","Med Phys","2021","2021/04/29","","","10.1002/mp.14904"
"33908049","In-field and out-of-field microdosimetric characterisation of a 62 MeV proton beam at CATANA","James B, Tran LT, Bolst D, Prokopovich DA, Lerch M, Petasecca M, Guatelli S, Povoli M, Kok A, Petringa G, Cirrone GAP, Jackson M, Rosenfeld AB.","Med Phys. 2021 Aug;48(8):4532-4541. doi: 10.1002/mp.14905. Epub 2021 Jun 23.","James B","Med Phys","2021","2021/04/28","","","10.1002/mp.14905"
"33908045","Prediction of soft tissue sarcoma response to radiotherapy using longitudinal diffusion MRI and a deep neural network with generative adversarial network-based data augmentation","Gao Y, Ghodrati V, Kalbasi A, Fu J, Ruan D, Cao M, Wang C, Eilber FC, Bernthal N, Bukata S, Dry SM, Nelson SD, Kamrava M, Lewis J, Low DA, Steinberg M, Hu P, Yang Y.","Med Phys. 2021 Jun;48(6):3262-3372. doi: 10.1002/mp.14897. Epub 2021 May 14.","Gao Y","Med Phys","2021","2021/04/28","","","10.1002/mp.14897"
"33906264","Automated delineation of orbital abscess depicted on CT scan using deep learning","Fu R, Leader JK, Pradeep T, Shi J, Meng X, Zhang Y, Pu J.","Med Phys. 2021 Jul;48(7):3721-3729. doi: 10.1002/mp.14907. Epub 2021 May 16.","Fu R","Med Phys","2021","2021/04/27","PMC8600964","NIHMS1753833","10.1002/mp.14907"
"33905566","MR to ultrasound image registration with segmentation-based learning for HDR prostate brachytherapy","Chen Y, Xing L, Yu L, Liu W, Pooya Fahimian B, Niedermayr T, Bagshaw HP, Buyyounouski M, Han B.","Med Phys. 2021 Jun;48(6):3074-3083. doi: 10.1002/mp.14901. Epub 2021 May 14.","Chen Y","Med Phys","2021","2021/04/27","","","10.1002/mp.14901"
"33905560","Learning fuzzy clustering for SPECT/CT segmentation via convolutional neural networks","Chen J, Li Y, Luna LP, Chung HW, Rowe SP, Du Y, Solnes LB, Frey EC.","Med Phys. 2021 Jul;48(7):3860-3877. doi: 10.1002/mp.14903. Epub 2021 May 28.","Chen J","Med Phys","2021","2021/04/27","","","10.1002/mp.14903"
"33905558","Deep cross-modality (MR-CT) educed distillation learning for cone beam CT lung tumor segmentation","Jiang J, Riyahi Alam S, Chen I, Zhang P, Rimner A, Deasy JO, Veeraraghavan H.","Med Phys. 2021 Jul;48(7):3702-3713. doi: 10.1002/mp.14902. Epub 2021 May 25.","Jiang J","Med Phys","2021","2021/04/27","","","10.1002/mp.14902"
"33905548","Quadratic relation for mass density calibration in human body using dual-energy CT data","Saito M.","Med Phys. 2021 Jun;48(6):3065-3073. doi: 10.1002/mp.14899. Epub 2021 May 14.","Saito M","Med Phys","2021","2021/04/27","","","10.1002/mp.14899"
"33905547","Theoretical investigation of the impact of different timing schemes in hypofractionated radiotherapy","Stavrev PV, Stavreva N, Ruggieri R, Nahum AE, Tsonev P, Penev D, Pressyanov D.","Med Phys. 2021 Jul;48(7):4085-4098. doi: 10.1002/mp.14908. Epub 2021 May 31.","Stavrev PV","Med Phys","2021","2021/04/27","","","10.1002/mp.14908"
"33905545","Automatic clinical target volume delineation for cervical cancer in CT images using deep learning","Shi J, Ding X, Liu X, Li Y, Liang W, Wu J.","Med Phys. 2021 Jul;48(7):3968-3981. doi: 10.1002/mp.14898. Epub 2021 May 19.","Shi J","Med Phys","2021","2021/04/27","","","10.1002/mp.14898"
"33905539","Deep-learning-based image registration and automatic segmentation of organs-at-risk in cone-beam CT scans from high-dose radiation treatment of pancreatic cancer","Han X, Hong J, Reyngold M, Crane C, Cuaron J, Hajj C, Mann J, Zinovoy M, Greer H, Yorke E, Mageras G, Niethammer M.","Med Phys. 2021 Jun;48(6):3084-3095. doi: 10.1002/mp.14906. Epub 2021 May 14.","Han X","Med Phys","2021","2021/04/27","","","10.1002/mp.14906"
"33894058","Treatment response prediction using MRI-based pre-, post-, and delta-radiomic features and machine learning algorithms in colorectal cancer","Shayesteh S, Nazari M, Salahshour A, Sandoughdaran S, Hajianfar G, Khateri M, Yaghobi Joybari A, Jozian F, Fatehi Feyzabad SH, Arabi H, Shiri I, Zaidi H.","Med Phys. 2021 Jul;48(7):3691-3701. doi: 10.1002/mp.14896. Epub 2021 May 17.","Shayesteh S","Med Phys","2021","2021/04/24","","","10.1002/mp.14896"
"33894057","Male pelvic multi-organ segmentation on transrectal ultrasound using anchor-free mask CNN","Lei Y, Wang T, Roper J, Jani AB, Patel SA, Curran WJ, Patel P, Liu T, Yang X.","Med Phys. 2021 Jun;48(6):3055-3064. doi: 10.1002/mp.14895. Epub 2021 May 14.","Lei Y","Med Phys","2021","2021/04/24","","","10.1002/mp.14895"
"33893658","Technical Note: ID-card-size dosimeter based on radiochromic films for continuous personnel monitoring","Prikhodko VV, Alexeyev AS, Guskov PA, Novikov SG, Somov AI, Svetukhin VV.","Med Phys. 2021 Jun;48(6):3216-3222. doi: 10.1002/mp.14893. Epub 2021 May 10.","Prikhodko VV","Med Phys","2021","2021/04/24","","","10.1002/mp.14893"
"33890681","Incorporation of residual attention modules into two neural networks for low-dose CT denoising","Li M, Du Q, Duan L, Yang X, Zheng J, Jiang H, Li M.","Med Phys. 2021 Jun;48(6):2973-2990. doi: 10.1002/mp.14856. Epub 2021 Apr 23.","Li M","Med Phys","2021","2021/04/23","","","10.1002/mp.14856"
"33887796","Visual Isocenter Position Enhanced Review (VIPER): a Cherenkov imaging-based solution for MR-linac daily QA","Alexander DA, Bruza P, Rassias AG, Andreozzi JM, Pogue BW, Zhang R, Gladstone DJ.","Med Phys. 2021 Jun;48(6):2750-2759. doi: 10.1002/mp.14892. Epub 2021 May 9.","Alexander DA","Med Phys","2021","2021/04/22","PMC8273102","NIHMS1695972","10.1002/mp.14892"
"33884618","Characteristics of very high-energy electron beams for the irradiation of deep-seated targets","Böhlen TT, Germond JF, Traneus E, Bourhis J, Vozenin MC, Bailat C, Bochud F, Moeckli R.","Med Phys. 2021 Jul;48(7):3958-3967. doi: 10.1002/mp.14891. Epub 2021 May 16.","Böhlen TT","Med Phys","2021","2021/04/22","","","10.1002/mp.14891"
"33880793","A study on understanding the physical mechanism of change in ultrasonic envelope statistical property during temperature elevation","Omura M, Takeuchi M, Nagaoka R, Hasegawa H.","Med Phys. 2021 Jun;48(6):3042-3054. doi: 10.1002/mp.14890. Epub 2021 May 14.","Omura M","Med Phys","2021","2021/04/21","","","10.1002/mp.14890"
"33880778","Optimizing the frame duration for data-driven rigid motion estimation in brain PET imaging","Spangler-Bickell MG, Hurley SA, Deller TW, Jansen F, Bettinardi V, Carlson M, Zeineh M, Zaharchuk G, McMillan AB.","Med Phys. 2021 Jun;48(6):3031-3041. doi: 10.1002/mp.14889. Epub 2021 May 14.","Spangler-Bickell MG","Med Phys","2021","2021/04/21","","","10.1002/mp.14889"
"33880777","Design and evaluation of 3D printable patient-specific applicators for gynecologic HDR brachytherapy","Semeniuk O, Cherpak A, Robar J.","Med Phys. 2021 Jul;48(7):4053-4063. doi: 10.1002/mp.14888. Epub 2021 May 9.","Semeniuk O","Med Phys","2021","2021/04/21","","","10.1002/mp.14888"
"33877693","A dynamic simulation framework for CT perfusion in stroke assessment built from first principles","Divel SE, Christensen S, Segars WP, Lansberg MG, Pelc NJ.","Med Phys. 2021 Jul;48(7):3500-3510. doi: 10.1002/mp.14887. Epub 2021 May 9.","Divel SE","Med Phys","2021","2021/04/20","PMC8475013","NIHMS1741642","10.1002/mp.14887"
"33866565","Commissioning of an ultra-high dose rate pulsed electron beam medical LINAC for FLASH RT preclinical animal experiments and future clinical human protocols","Moeckli R, Gonçalves Jorge P, Grilj V, Oesterle R, Cherbuin N, Bourhis J, Vozenin MC, Germond JF, Bochud F, Bailat C.","Med Phys. 2021 Jun;48(6):3134-3142. doi: 10.1002/mp.14885. Epub 2021 May 14.","Moeckli R","Med Phys","2021","2021/04/18","","","10.1002/mp.14885"
"33864283","Magnetic resonance biomarkers in radiation oncology: The report of AAPM Task Group 294","McGee KP, Hwang KP, Sullivan DC, Kurhanewicz J, Hu Y, Wang J, Li W, Debbins J, Paulson E, Olsen JR, Hua CH, Warner L, Ma D, Moros E, Tyagi N, Chung C.","Med Phys. 2021 Jul;48(7):e697-e732. doi: 10.1002/mp.14884. Epub 2021 May 20.","McGee KP","Med Phys","2021","2021/04/17","PMC8361924","","10.1002/mp.14884"
"33844318","Detectability assessment of an x-ray imaging system using the nodes in a wavelet packet decomposition of a star-bar object","González-López A.","Med Phys. 2021 Jun;48(6):3022-3030. doi: 10.1002/mp.14883. Epub 2021 May 14.","González-López A","Med Phys","2021","2021/04/12","","","10.1002/mp.14883"
"33843097","Shape accuracy of fiber optic sensing for medical devices characterized in bench experiments","Megens M, Leistikow MD, van Dusschoten A, van der Mark MB, Horikx JJL, van Putten EG, Hooft GW'.","Med Phys. 2021 Jul;48(7):3936-3947. doi: 10.1002/mp.14881. Epub 2021 Jun 28.","Megens M","Med Phys","2021","2021/04/12","","","10.1002/mp.14881"
"33843065","Characterization of a high-resolution 2D transmission ion chamber for independent validation of proton pencil beam scanning of conventional and FLASH dose delivery","Zou W, Diffenderfer ES, Ota K, Boisseau P, Kim MM, Cai Y, Avery SM, Carlson DJ, Wiersma RD, Lin A, Koumenis C, Cengel KA, Metz JM, Dong L, Teo BK.","Med Phys. 2021 Jul;48(7):3948-3957. doi: 10.1002/mp.14882. Epub 2021 Jun 3.","Zou W","Med Phys","2021","2021/04/12","","","10.1002/mp.14882"
"33838055","On the potential of ROI imaging in x-ray CT - A comparison of novel dynamic beam attenuators with current technology","Huck SM, Fung GSK, Parodi K, Stierstorfer K.","Med Phys. 2021 Jul;48(7):3479-3499. doi: 10.1002/mp.14879. Epub 2021 Jun 2.","Huck SM","Med Phys","2021","2021/04/10","","","10.1002/mp.14879"
"33837541","Approximate back-projection method for improving lateral resolution in circular-scanning-based photoacoustic tomography","Wang B, Ye T, Wang G, Guo L, Xiao J.","Med Phys. 2021 Jun;48(6):3011-3021. doi: 10.1002/mp.14880. Epub 2021 May 10.","Wang B","Med Phys","2021","2021/04/10","","","10.1002/mp.14880"
"33837540","Cell lines of the same anatomic site and histologic type show large variability in intrinsic radiosensitivity and relative biological effectiveness to protons and carbon ions","Flint DB, Bright SJ, McFadden CH, Konishi T, Ohsawa D, Turner B, Lin SH, Grosshans DR, Chiu HS, Sumazin P, Shaitelman SF, Sawakuchi GO.","Med Phys. 2021 Jun;48(6):3243-3261. doi: 10.1002/mp.14878. Epub 2021 May 9.","Flint DB","Med Phys","2021","2021/04/10","","","10.1002/mp.14878"
"33826779","Evaluation of dual-ended readout GAGG-based DOI-PET detectors with different surface treatments","Choghadi MA, Huang SC, Shimazoe K, Takahashi H.","Med Phys. 2021 Jul;48(7):3470-3478. doi: 10.1002/mp.14874. Epub 2021 May 28.","Choghadi MA","Med Phys","2021","2021/04/07","","","10.1002/mp.14874"
"33826769","Recognition of honeycomb lung in CT images based on improved MobileNet model","Gang L, Haixuan Z, Linning E, Ling Z, Yu L, Juming Z.","Med Phys. 2021 Aug;48(8):4304-4315. doi: 10.1002/mp.14873. Epub 2021 Jul 17.","Gang L","Med Phys","2021","2021/04/07","","","10.1002/mp.14873"
"33825207","Decoupling convolution network for characterizing the metastatic lymph nodes of breast cancer patients","Zeng R, Zhang X, Zheng C, Du JH, Gao Z, Jun W, Shen J, Lu Y.","Med Phys. 2021 Jul;48(7):3679-3690. doi: 10.1002/mp.14876. Epub 2021 May 19.","Zeng R","Med Phys","2021","2021/04/07","","","10.1002/mp.14876"
"33818799","Predictive modeling of hypoxic head and neck cancers during fractionated radiotherapy with gold nanoparticle radiosensitization","Huynh M, Kempson I, Bezak E, Phillips W.","Med Phys. 2021 Jun;48(6):3120-3133. doi: 10.1002/mp.14872. Epub 2021 Apr 29.","Huynh M","Med Phys","2021","2021/04/05","","","10.1002/mp.14872"
"33797761","Artificial intelligence for prediction of measurement-based patient-specific quality assurance is ready for prime time","Valdes G, Adamson J, Cai J.","Med Phys. 2021 Jun;48(6):2701-2704. doi: 10.1002/mp.14870. Epub 2021 Apr 28.","Valdes G","Med Phys","2021","2021/04/02","","","10.1002/mp.14870"
"33797098","Integrating X-ray kV millimetric field dosimetry with a synthetic diamond detector into the treatment planning system commissioning of a preclinical irradiator","Muñoz Arango E, Beltrán Gómez C, Alaminos-Bouza A, de Almeida CE.","Med Phys. 2021 Jul;48(7):4038-4052. doi: 10.1002/mp.14869. Epub 2021 May 16.","Muñoz Arango E","Med Phys","2021","2021/04/02","","","10.1002/mp.14869"
"33792065","Reduction of margin to compensate the respiratory tumor motion by the analysis of dosimetric internal target volume in lung SBRT with nonuniform volume prescription method","Masuda H, Kawahara D, Saito A, Kimura T, Ozawa S, Nakashima T, Nagata Y.","Med Phys. 2021 Jun;48(6):3200-3207. doi: 10.1002/mp.14871. Epub 2021 Apr 24.","Masuda H","Med Phys","2021","2021/04/01","","","10.1002/mp.14871"
"33780010","Report of Task Group 201 of the American Association of Physicists in Medicine: Quality management of external beam therapy data transfer","Siochi RA, Balter P, Bloch CD, Santanam L, Blodgett K, Curran BH, Engelsman M, Feng W, Mechalakos J, Pavord D, Simon T, Sutlief S, Zhu XR.","Med Phys. 2021 Jun;48(6):e86-e114. doi: 10.1002/mp.14868. Epub 2021 Apr 23.","Siochi RA","Med Phys","2021","2021/03/29","","","10.1002/mp.14868"
"33778966","A Cascade-SEME network for COVID-19 detection in chest x-ray images","Lv D, Wang Y, Wang S, Zhang Q, Qi W, Li Y, Sun L.","Med Phys. 2021 May;48(5):2337-2353. doi: 10.1002/mp.14711. Epub 2021 Mar 29.","Lv D","Med Phys","2021","2021/03/29","PMC8250185","","10.1002/mp.14711"
"33774845","Effect of diagnostic ultrasound and microbubble-enhanced chemotherapy on metastasis of rabbit VX2 tumor","Zhang Y, Tang N, Huang L, Qiao W, Zhu Q, Liu Z.","Med Phys. 2021 Jul;48(7):3927-3935. doi: 10.1002/mp.14867. Epub 2021 Jul 19.","Zhang Y","Med Phys","2021","2021/03/28","","","10.1002/mp.14867"
"33774827","A regression-based approach to compute the pixels sensitivity map of linear accelerator portal imaging devices","Ahmad M, Nourzadeh H, Siebers J.","Med Phys. 2021 Aug;48(8):4598-4609. doi: 10.1002/mp.14862. Epub 2021 Jun 29.","Ahmad M","Med Phys","2021","2021/03/28","","","10.1002/mp.14862"
"33772828","System-specific evaluation of the dual flip angle MRI technique for quantitative T(1) measurement","Yee S, Fadell M.","Med Phys. 2021 Jun;48(6):2790-2799. doi: 10.1002/mp.14864. Epub 2021 Apr 20.","Yee S","Med Phys","2021","2021/03/27","","","10.1002/mp.14864"
"33772816","Technical Note: Standalone application to generate custom reflectance Look-Up Table for advanced optical Monte Carlo simulation in GATE/Geant4","Trigila C, Moghe E, Roncali E.","Med Phys. 2021 Jun;48(6):2800-2808. doi: 10.1002/mp.14863. Epub 2021 Apr 12.","Trigila C","Med Phys","2021","2021/03/27","PMC8547774","NIHMS1746565","10.1002/mp.14863"
"33772814","Improving generalization in MR-to-CT synthesis in radiotherapy by using an augmented cycle generative adversarial network with unpaired data","Brou Boni KND, Klein J, Gulyban A, Reynaert N, Pasquier D.","Med Phys. 2021 Jun;48(6):3003-3010. doi: 10.1002/mp.14866. Epub 2021 Apr 24.","Brou Boni KND","Med Phys","2021","2021/03/27","","","10.1002/mp.14866"
"33772808","Experiments and Monte Carlo simulations on multiple Coulomb scattering of protons","Verbeek N, Wulff J, Janson M, Bäumer C, Zahid S, Timmermann B, Brualla L.","Med Phys. 2021 Jun;48(6):3186-3199. doi: 10.1002/mp.14860. Epub 2021 May 3.","Verbeek N","Med Phys","2021","2021/03/27","","","10.1002/mp.14860"
"33772803","Novel methodology to assess the effect of contouring variation on treatment outcome","Jenkins A, Mullen TS, Johnson-Hart C, Green A, McWilliam A, Aznar M, van Herk M, Vasquez Osorio E.","Med Phys. 2021 Jun;48(6):3234-3242. doi: 10.1002/mp.14865. Epub 2021 Apr 24.","Jenkins A","Med Phys","2021","2021/03/27","","","10.1002/mp.14865"
"33768577","Technical Note: Three-dimensional QA of simultaneous integrated boost radiotherapy treatments by a dose-volume histogram methodology and its comparison with 3D gamma results","Acurio ESR, Lizar JC, Arruda GV, Pavoni JF.","Med Phys. 2021 Jun;48(6):3208-3215. doi: 10.1002/mp.14859. Epub 2021 May 6.","Acurio ESR","Med Phys","2021","2021/03/26","","","10.1002/mp.14859"
"33763897","Technical Note: Self-shielding evaluation and radiation leakage measurement of a jawless ring gantry linac with a beam stopper","Cai B, Laugeman E, Hsu H, Green O, Knutson N, Goddu SM, Mutic S, Du S, Henke L, Kim H, Hugo GD.","Med Phys. 2021 Jun;48(6):3143-3150. doi: 10.1002/mp.14858. Epub 2021 Apr 9.","Cai B","Med Phys","2021","2021/03/25","","","10.1002/mp.14858"
